City,State,Shape,Sight_day,Sight_month,Sight_time,Sight_date,Sight_weekday
Irvine,CA,Circle,19,5,21:30:00,2008-05-19,Segunda-feira
Hilo,HI,Light,19,5,19:30:00,2008-05-19,Segunda-feira
Virginia City Highlands,NV,Circle,19,5,19:03:00,2008-05-19,Segunda-feira
Surry Nuclear Facility (Surry County),VA,Disk,19,5,12:20:00,2008-05-19,Segunda-feira
Surry Nuclear Facility,VA,Disk,19,5,12:20:00,2008-05-19,Segunda-feira
Isle of Wight County,VA,Oval,19,5,12:15:00,2008-05-19,Segunda-feira
Surry Co.,VA,Other,19,5,12:00:00,2008-05-19,Segunda-feira
Pittsboro,NC,Light,19,5,03:40:00,2008-05-19,Segunda-feira
Jackson,TN,Disk,19,5,03:00:00,2008-05-19,Segunda-feira
Lawrenceville,GA,Disk,18,5,23:20:00,2008-05-18,Domingo
Lawrenceville,GA,Disk,18,5,23:20:00,2008-05-18,Domingo
Wanaque,NJ,Circle,18,5,23:00:00,2008-05-18,Domingo
Houston,PA,Light,18,5,23:00:00,2008-05-18,Domingo
Madison,WI,Light,18,5,21:55:00,2008-05-18,Domingo
Escondido,CA,Light,18,5,21:47:00,2008-05-18,Domingo
Tucson,AZ,Triangle,18,5,20:00:00,2008-05-18,Domingo
Hamilton area,MI,Oval,18,5,15:00:00,2008-05-18,Domingo
Euless,TN,Cigar,18,5,10:30:00,2008-05-18,Domingo
San Diego,CA,Sphere,17,5,23:15:00,2008-05-17,Sábado
Hillsborough,NJ,Oval,17,5,21:00:00,2008-05-17,Sábado
Pleasant Shade,TN,Sphere,17,5,17:30:00,2008-05-17,Sábado
Tualatin,OR,Oval,17,5,15:00:00,2008-05-17,Sábado
Carrollton,TX,Cigar,17,5,12:00:00,2008-05-17,Sábado
Gulf Breeze,FL,Oval,17,5,12:00:00,2008-05-17,Sábado
Grand Junction,CO,Formation,17,5,11:20:00,2008-05-17,Sábado
Buena Vista,CO,Sphere,17,5,10:19:00,2008-05-17,Sábado
Westlake Village,CA,Fireball,17,5,09:00:00,2008-05-17,Sábado
Grand Blanc,MI,Light,17,5,00:30:00,2008-05-17,Sábado
Everson/Bellingham,WA,Oval,17,5,00:00:00,2008-05-17,Sábado
Everson/Bellingham,WA,Oval,17,5,00:00:00,2008-05-17,Sábado
Moses Lake,WA,Circle,16,5,22:25:00,2008-05-16,Sexta-feira
Hayfork,CA,Fireball,16,5,22:11:00,2008-05-16,Sexta-feira
O'Fallon,MO,Light,16,5,22:00:00,2008-05-16,Sexta-feira
Folsom,CA,Circle,16,5,21:45:00,2008-05-16,Sexta-feira
Van Buren,AR,Changing,16,5,21:45:00,2008-05-16,Sexta-feira
Boulder City,NV,Light,16,5,20:00:00,2008-05-16,Sexta-feira
Ramona (near),CA,Light,16,5,04:30:00,2008-05-16,Sexta-feira
Bellingham,WA,Light,16,5,02:30:00,2008-05-16,Sexta-feira
New York City,NY,Light,16,5,01:55:00,2008-05-16,Sexta-feira
Pikeville,KY,Light,16,5,00:00:00,2008-05-16,Sexta-feira
Jersey City,NJ,Changing,15,5,23:00:00,2008-05-15,Quinta-feira
Herald,CA,Disk,15,5,22:30:00,2008-05-15,Quinta-feira
Medina,NY,Changing,15,5,22:00:00,2008-05-15,Quinta-feira
Hollister,MO,Other,15,5,05:00:00,2008-05-15,Quinta-feira
West Roxbury,MA,Triangle,15,5,04:00:00,2008-05-15,Quinta-feira
Chesterland,OH,Light,14,5,23:45:00,2008-05-14,Quarta-feira
Phoenix,AZ,Other,14,5,23:44:00,2008-05-14,Quarta-feira
Phoenix,AZ,Light,14,5,23:38:00,2008-05-14,Quarta-feira
Wilmington,DE,Sphere,14,5,22:00:00,2008-05-14,Quarta-feira
Blue Ridge,GA,Light,14,5,01:00:00,2008-05-14,Quarta-feira
Ponca City,OK,Circle,14,5,00:45:00,2008-05-14,Quarta-feira
Flint,MI,Light,14,5,00:15:00,2008-05-14,Quarta-feira
Flint,MI,Light,14,5,00:13:00,2008-05-14,Quarta-feira
Spartanburg,SC,Triangle,13,5,23:50:00,2008-05-13,Terça-feira
Plainfield area,NJ,Fireball,13,5,23:30:00,2008-05-13,Terça-feira
Wheaton,MD,Fireball,13,5,23:00:00,2008-05-13,Terça-feira
Philadelphia,PA,Other,13,5,18:00:00,2008-05-13,Terça-feira
Philadelphia,PA,Triangle,13,5,18:00:00,2008-05-13,Terça-feira
Sandusky,OH,Cigar,13,5,16:00:00,2008-05-13,Terça-feira
Marina,CA,Other,13,5,13:00:00,2008-05-13,Terça-feira
Gainesville,VA,Fireball,13,5,11:28:00,2008-05-13,Terça-feira
Upland,CA,Disk,13,5,06:54:00,2008-05-13,Terça-feira
Mt.Olive,MS,Triangle,12,5,22:30:00,2008-05-12,Segunda-feira
San Diego,CA,Flash,11,5,23:00:00,2008-05-11,Domingo
Claremore,OK,Fireball,11,5,23:00:00,2008-05-11,Domingo
Tulsa,OK,Fireball,11,5,23:00:00,2008-05-11,Domingo
Corsicana,TX,Light,11,5,22:30:00,2008-05-11,Domingo
Tucson,AZ,Light,11,5,20:00:00,2008-05-11,Domingo
Westborough,MA,Light,11,5,04:00:00,2008-05-11,Domingo
Winter Haven,FL,Light,11,5,01:45:00,2008-05-11,Domingo
Arlington,TX,Flash,11,5,00:14:00,2008-05-11,Domingo
Scottsboro,AL,Oval,10,5,22:00:00,2008-05-10,Sábado
McKees Rocks,PA,Other,10,5,14:00:00,2008-05-10,Sábado
Chicago,IL,Circle,10,5,13:00:00,2008-05-10,Sábado
Parma,OH,Sphere,10,5,10:05:00,2008-05-10,Sábado
Mt. Laurel,NJ,Light,10,5,04:15:00,2008-05-10,Sábado
San Francisco,CA,Sphere,10,5,04:00:00,2008-05-10,Sábado
Pittsboro,NC,Light,10,5,03:30:00,2008-05-10,Sábado
I-10 (?) (CA to AZ),CA,Formation,10,5,01:35:00,2008-05-10,Sábado
Santa Clarita,CA,Triangle,9,5,22:30:00,2008-05-09,Sexta-feira
Boulder (Gun Barrel Subdivision),CO,Disk,9,5,22:05:00,2008-05-09,Sexta-feira
Walla Walla,WA,Light,9,5,22:00:00,2008-05-09,Sexta-feira
Naples,FL,Rectangle,9,5,21:35:00,2008-05-09,Sexta-feira
Howell,MI,Light,9,5,18:00:00,2008-05-09,Sexta-feira
San Diego,CA,Oval,9,5,14:00:00,2008-05-09,Sexta-feira
Derwood,MD,Disk,9,5,12:30:00,2008-05-09,Sexta-feira
Grass Lake,MI,Other,9,5,05:11:00,2008-05-09,Sexta-feira
Palm Springs,CA,Triangle,8,5,23:25:00,2008-05-08,Quinta-feira
Bremerton,WA,Light,8,5,23:15:00,2008-05-08,Quinta-feira
Ashford,WA,Disk,8,5,13:30:00,2008-05-08,Quinta-feira
Sedona,AZ,Disk,8,5,13:00:00,2008-05-08,Quinta-feira
Las Vegas,NV,Sphere,8,5,12:36:00,2008-05-08,Quinta-feira
Irvine,CA,Circle,8,5,10:15:00,2008-05-08,Quinta-feira
Cudahy,WI,Circle,8,5,04:30:00,2008-05-08,Quinta-feira
Charleston,ME,Other,8,5,00:00:00,2008-05-08,Quinta-feira
Mansfield,TX,Light,7,5,23:00:00,2008-05-07,Quarta-feira
Millville,NJ,Fireball,7,5,22:27:00,2008-05-07,Quarta-feira
San Francisco,CA,Light,7,5,22:00:00,2008-05-07,Quarta-feira
Johns Island,SC,Light,7,5,20:00:00,2008-05-07,Quarta-feira
Austintown,OH,Oval,7,5,01:00:00,2008-05-07,Quarta-feira
Holland,OH,Circle,7,5,00:15:00,2008-05-07,Quarta-feira
Calhoun,GA,Disk,7,5,00:00:00,2008-05-07,Quarta-feira
Goshen,IN,Oval,6,5,23:00:00,2008-05-06,Terça-feira
Chicago,IL,Changing,6,5,16:30:00,2008-05-06,Terça-feira
Dryden,NY,Triangle,6,5,06:30:00,2008-05-06,Terça-feira
West Hartford,CT,Light,6,5,03:00:00,2008-05-06,Terça-feira
Mt. Washington,KY,Light,6,5,00:30:00,2008-05-06,Terça-feira
Roswell,GA,Light,5,5,23:30:00,2008-05-05,Segunda-feira
Everett,WA,Light,5,5,23:10:00,2008-05-05,Segunda-feira
Roxbury,VT,Triangle,5,5,22:30:00,2008-05-05,Segunda-feira
Colorado Springs,CO,Light,5,5,21:45:00,2008-05-05,Segunda-feira
Toccoa,GA,Other,5,5,21:30:00,2008-05-05,Segunda-feira
Canton,OH,Sphere,5,5,18:55:00,2008-05-05,Segunda-feira
Warminster,PA,Triangle,5,5,17:00:00,2008-05-05,Segunda-feira
Rialto,CA,Circle,5,5,15:00:00,2008-05-05,Segunda-feira
Calais,VT,Light,5,5,05:07:00,2008-05-05,Segunda-feira
Medford,OR,Light,5,5,05:00:00,2008-05-05,Segunda-feira
Marietta,GA,Circle,5,5,04:00:00,2008-05-05,Segunda-feira
Norwich,CA,Light,5,5,00:22:00,2008-05-05,Segunda-feira
Helena,OH,Circle,5,5,00:00:00,2008-05-05,Segunda-feira
Olathe,KS,Sphere,4,5,23:30:00,2008-05-04,Domingo
Wallops Island,VA,Circle,4,5,19:00:00,2008-05-04,Domingo
Levittown,NY,Disk,4,5,09:30:00,2008-05-04,Domingo
Apache Junction,AZ,Light,4,5,08:00:00,2008-05-04,Domingo
Rickman,TN,Circle,4,5,02:00:00,2008-05-04,Domingo
Lake Jackson,TX,Other,4,5,00:00:00,2008-05-04,Domingo
Tulsa,OK,Circle,3,5,23:00:00,2008-05-03,Sábado
Corona del Mar,CA,Changing,3,5,22:38:00,2008-05-03,Sábado
Earp,CA,Circle,3,5,22:00:00,2008-05-03,Sábado
Meriden,CT,Other,3,5,21:30:00,2008-05-03,Sábado
Alpine,TX,Light,3,5,21:20:00,2008-05-03,Sábado
Canton,NY,Light,3,5,21:00:00,2008-05-03,Sábado
Silver City,NC,Sphere,3,5,12:00:00,2008-05-03,Sábado
Greenwood Village,CO,Oval,3,5,11:28:00,2008-05-03,Sábado
Los Angeles (downtown),CA,Oval,3,5,01:40:00,2008-05-03,Sábado
Fisk,WI,Light,2,5,23:15:00,2008-05-02,Sexta-feira
Moses Lake,WA,Light,2,5,23:00:00,2008-05-02,Sexta-feira
Conifer,CO,Formation,2,5,22:00:00,2008-05-02,Sexta-feira
Valencia,CA,Triangle,2,5,22:00:00,2008-05-02,Sexta-feira
Fort Worth,TX,Oval,2,5,21:00:00,2008-05-02,Sexta-feira
Cherry Valley,CA,Light,2,5,20:40:00,2008-05-02,Sexta-feira
Springdale,AR,Changing,2,5,19:25:00,2008-05-02,Sexta-feira
Nacogdoches,TX,Light,2,5,04:00:00,2008-05-02,Sexta-feira
Malaga,NJ,Sphere,2,5,00:00:00,2008-05-02,Sexta-feira
Daleville,VA,Light,1,5,23:30:00,2008-05-01,Quinta-feira
Winter Haven,FL,Light,1,5,20:00:00,2008-05-01,Quinta-feira
Holts Summit,MO,Disk,1,5,13:00:00,2008-05-01,Quinta-feira
Kansas City,MO,Changing,1,5,04:30:00,2008-05-01,Quinta-feira
Sierra Mountains (above),NV,Triangle,30,6,00:00:00,2008-06-30,Segunda-feira
St Helens,OR,Light,30,6,23:46:00,2008-06-30,Segunda-feira
Yakima,WA,Light,30,6,23:30:00,2008-06-30,Segunda-feira
Bismarck,ND,Rectangle,30,6,23:00:00,2008-06-30,Segunda-feira
Amarillo (local area and SE),TX,Light,30,6,23:00:00,2008-06-30,Segunda-feira
Mt. Vernon,OH,Circle,30,6,23:00:00,2008-06-30,Segunda-feira
Ann Arbor,MI,Triangle,30,6,22:40:00,2008-06-30,Segunda-feira
Atlantic City/Cardiff,NJ,Triangle,30,6,22:25:00,2008-06-30,Segunda-feira
Lost River,WV,Light,30,6,22:00:00,2008-06-30,Segunda-feira
Rogue River,OR,Light,30,6,21:00:00,2008-06-30,Segunda-feira
Debary,FL,Flash,30,6,20:00:00,2008-06-30,Segunda-feira
Winnett (south of),MT,Other,30,6,20:00:00,2008-06-30,Segunda-feira
Barksdale Air Force Base,LA,Light,30,6,19:00:00,2008-06-30,Segunda-feira
Fairlawn,NJ,Other,30,6,18:00:00,2008-06-30,Segunda-feira
Wolf Point,MT,Sphere,30,6,18:00:00,2008-06-30,Segunda-feira
Huntington,WV,Cigar,30,6,17:00:00,2008-06-30,Segunda-feira
Bohemia,NY,Disk,30,6,16:00:00,2008-06-30,Segunda-feira
Springdale,AR,Cigar,30,6,14:00:00,2008-06-30,Segunda-feira
Alligator Point,FL,Other,30,6,12:50:00,2008-06-30,Segunda-feira
Youngstown,OH,Fireball,30,6,12:45:00,2008-06-30,Segunda-feira
Orlando,FL,Circle,30,6,12:00:00,2008-06-30,Segunda-feira
Lupton,AZ,Circle,30,6,10:00:00,2008-06-30,Segunda-feira
Clovis,CA,Circle,30,6,09:00:00,2008-06-30,Segunda-feira
Gainesville,FL,Circle,30,6,05:45:00,2008-06-30,Segunda-feira
Valley Village,CA,Sphere,30,6,04:13:00,2008-06-30,Segunda-feira
Bakersfield,CA,Disk,30,6,03:15:00,2008-06-30,Segunda-feira
Lodi,NJ,Rectangle,30,6,03:00:00,2008-06-30,Segunda-feira
Lehigh,FL,Other,30,6,03:00:00,2008-06-30,Segunda-feira
Highland,NY,Triangle,30,6,03:00:00,2008-06-30,Segunda-feira
Hale,MI,Light,30,6,02:00:00,2008-06-30,Segunda-feira
Manteca,CA,Other,30,6,01:30:00,2008-06-30,Segunda-feira
King Ferry,NY,Other,30,6,01:30:00,2008-06-30,Segunda-feira
Salinas,CA,Light,30,6,00:00:00,2008-06-30,Segunda-feira
San Ramon,CA,Disk,29,6,21:00:00,2008-06-29,Domingo
Milton,FL,Triangle,29,6,20:15:00,2008-06-29,Domingo
Lexington,TN,Other,29,6,20:00:00,2008-06-29,Domingo
Cape Girardeau,MO,Oval,29,6,19:00:00,2008-06-29,Domingo
Liberty,NY,Disk,29,6,03:00:00,2008-06-29,Domingo
Destin,FL,Circle,28,6,23:50:00,2008-06-28,Sábado
Logan- Columbus,OH,Light,28,6,23:15:00,2008-06-28,Sábado
Azle,TX,Triangle,28,6,23:00:00,2008-06-28,Sábado
Hazel Park,MI,Circle,28,6,22:30:00,2008-06-28,Sábado
Spokane,WA,Disk,28,6,22:30:00,2008-06-28,Sábado
Lone Pine,CA,Oval,28,6,22:30:00,2008-06-28,Sábado
Azle,TX,Triangle,28,6,22:00:00,2008-06-28,Sábado
Auburn,NY,Circle,28,6,20:50:00,2008-06-28,Sábado
Shamokin,PA,Cigar,28,6,10:00:00,2008-06-28,Sábado
Weston,FL,Cigar,28,6,05:57:00,2008-06-28,Sábado
Alamogordo,NM,Light,28,6,05:10:00,2008-06-28,Sábado
Northport,NY,Sphere,28,6,03:00:00,2008-06-28,Sábado
Woodbridge,CT,Light,28,6,02:30:00,2008-06-28,Sábado
Denham Springs,LA,Light,28,6,01:00:00,2008-06-28,Sábado
Richland,WA,Light,28,6,00:15:00,2008-06-28,Sábado
Costa Mesa,CA,Other,28,6,00:00:00,2008-06-28,Sábado
Cadott,WI,Oval,27,6,23:00:00,2008-06-27,Sexta-feira
Lake Orion,MI,Fireball,27,6,21:30:00,2008-06-27,Sexta-feira
Boulder,CO,Flash,27,6,20:00:00,2008-06-27,Sexta-feira
San Antonio,TX,Other,27,6,10:45:00,2008-06-27,Sexta-feira
New Brunswick,NJ,Rectangle,27,6,10:30:00,2008-06-27,Sexta-feira
Gardendale,AL,Disk,27,6,08:00:00,2008-06-27,Sexta-feira
Elko,NV,Light,27,6,03:50:00,2008-06-27,Sexta-feira
Waukesha,WI,Other,27,6,03:27:00,2008-06-27,Sexta-feira
Hooks,TX,Triangle,27,6,01:22:00,2008-06-27,Sexta-feira
Dix Hills,NY,Circle,26,6,23:30:00,2008-06-26,Quinta-feira
East Brunswick,NJ,Light,26,6,23:24:00,2008-06-26,Quinta-feira
Cuchara,CO,Light,26,6,21:30:00,2008-06-26,Quinta-feira
Waterbury,CT,Sphere,26,6,20:45:00,2008-06-26,Quinta-feira
Texarkana,TX,Other,26,6,20:30:00,2008-06-26,Quinta-feira
Northport,NY,Formation,26,6,11:00:00,2008-06-26,Quinta-feira
Long Lake,NY,Light,26,6,00:00:00,2008-06-26,Quinta-feira
Gladstone,MI,Disk,25,6,23:30:00,2008-06-25,Quarta-feira
Gray,TN,Triangle,25,6,23:10:00,2008-06-25,Quarta-feira
Bellingham,MA,Oval,25,6,21:45:00,2008-06-25,Quarta-feira
Myrtle Beach,SC,Formation,25,6,21:30:00,2008-06-25,Quarta-feira
Shamokin,PA,Other,25,6,10:00:00,2008-06-25,Quarta-feira
Cromwell,CT,Light,24,6,23:36:00,2008-06-24,Terça-feira
Wallingford,CT,Oval,24,6,23:30:00,2008-06-24,Terça-feira
Hickory,NC,Light,24,6,22:45:00,2008-06-24,Terça-feira
Sterling,VA,Flash,24,6,21:15:00,2008-06-24,Terça-feira
Silver City,NC,Other,24,6,13:30:00,2008-06-24,Terça-feira
Arvada,CO,Other,24,6,09:10:00,2008-06-24,Terça-feira
Houston,TX,Oval,24,6,08:45:00,2008-06-24,Terça-feira
Sun Prairie/Madison,WI,Light,24,6,02:30:00,2008-06-24,Terça-feira
Whitefish,MT,Light,24,6,00:00:00,2008-06-24,Terça-feira
Kendall,FL,Formation,24,6,00:00:00,2008-06-24,Terça-feira
Seymour,IN,Triangle,23,6,23:40:00,2008-06-23,Segunda-feira
Franklin,NJ,Light,23,6,23:00:00,2008-06-23,Segunda-feira
Rolla,MO,Light,23,6,23:00:00,2008-06-23,Segunda-feira
Seattle,WA,Light,23,6,22:10:00,2008-06-23,Segunda-feira
Abingdon,VA,Rectangle,23,6,22:08:00,2008-06-23,Segunda-feira
Sarasota,FL,Triangle,23,6,21:45:00,2008-06-23,Segunda-feira
New York City (Brooklyn),NY,Sphere,23,6,21:30:00,2008-06-23,Segunda-feira
Bremerton,WA,Sphere,23,6,21:20:00,2008-06-23,Segunda-feira
Canon City,CO,Formation,23,6,20:00:00,2008-06-23,Segunda-feira
Orlando,FL,Light,23,6,19:00:00,2008-06-23,Segunda-feira
Madison,WI,Oval,23,6,14:15:00,2008-06-23,Segunda-feira
Madison,WI,Oval,23,6,14:15:00,2008-06-23,Segunda-feira
Simi Valley,CA,Light,23,6,12:03:00,2008-06-23,Segunda-feira
Kingston,OK,Circle,22,6,23:00:00,2008-06-22,Domingo
Santa Clara,CA,Rectangle,22,6,23:00:00,2008-06-22,Domingo
South Elgin,IL,Formation,22,6,21:30:00,2008-06-22,Domingo
Tavares,FL,Changing,22,6,21:00:00,2008-06-22,Domingo
Port Aransas,TX,Other,22,6,17:00:00,2008-06-22,Domingo
Santa Clara,CA,Light,22,6,11:00:00,2008-06-22,Domingo
Chattanooga,TN,Flash,22,6,10:30:00,2008-06-22,Domingo
Agoura Hills,CA,Light,22,6,03:00:00,2008-06-22,Domingo
Troup,TX,Oval,22,6,01:00:00,2008-06-22,Domingo
Napavine,WA,Light,22,6,00:25:00,2008-06-22,Domingo
Hampton,FL,Circle,22,6,00:00:00,2008-06-22,Domingo
Lake Arrowhead,CA,Other,21,6,23:00:00,2008-06-21,Sábado
Coos County,NH,Light,21,6,23:00:00,2008-06-21,Sábado
Novi,MI,Circle,21,6,22:45:00,2008-06-21,Sábado
Shoreham,NY,Circle,21,6,22:30:00,2008-06-21,Sábado
Newtown,CT,Light,21,6,22:00:00,2008-06-21,Sábado
North East,MD,Formation,21,6,21:10:00,2008-06-21,Sábado
North Hollywood,CA,Sphere,21,6,20:00:00,2008-06-21,Sábado
Jacksonville,FL,Fireball,21,6,19:30:00,2008-06-21,Sábado
Thornton,CO,Disk,21,6,18:30:00,2008-06-21,Sábado
Forks,WA,Light,21,6,16:45:00,2008-06-21,Sábado
Festus,MO,Triangle,21,6,16:15:00,2008-06-21,Sábado
Franklin/Brentwood,TN,Cigar,21,6,14:00:00,2008-06-21,Sábado
Liberty,IN,Fireball,21,6,11:00:00,2008-06-21,Sábado
Adams,WI,Triangle,21,6,03:00:00,2008-06-21,Sábado
West Chester,OH,Triangle,21,6,03:00:00,2008-06-21,Sábado
Dana Point,CA,Disk,21,6,01:15:00,2008-06-21,Sábado
Lake Forest,CA,Circle,21,6,01:00:00,2008-06-21,Sábado
Hamilton,NJ,Triangle,21,6,01:00:00,2008-06-21,Sábado
Chicago,IL,Sphere,21,6,01:00:00,2008-06-21,Sábado
Willcox,AZ,Flash,21,6,00:00:00,2008-06-21,Sábado
Bayfield,WI,Light,20,6,23:00:00,2008-06-20,Sexta-feira
Newport,OH,Formation,20,6,22:45:00,2008-06-20,Sexta-feira
Philipsburg,PA,Light,20,6,22:20:00,2008-06-20,Sexta-feira
Petaluma,CA,Cigar,20,6,22:00:00,2008-06-20,Sexta-feira
Watertown,MA,Circle,20,6,22:00:00,2008-06-20,Sexta-feira
Shoreline,WA,Other,20,6,19:53:00,2008-06-20,Sexta-feira
West Chester,OH,Triangle,20,6,19:30:00,2008-06-20,Sexta-feira
Bushkill,PA,Cigar,20,6,15:00:00,2008-06-20,Sexta-feira
Parlier,CA,Light,20,6,12:40:00,2008-06-20,Sexta-feira
Hayden,CO,Disk,20,6,12:30:00,2008-06-20,Sexta-feira
Kingston,TN,Triangle,20,6,08:30:00,2008-06-20,Sexta-feira
Cloverdale,CA,Sphere,20,6,02:00:00,2008-06-20,Sexta-feira
Chatsworth,CA,Changing,20,6,01:00:00,2008-06-20,Sexta-feira
Port St. Lucie,FL,Cigar,20,6,01:00:00,2008-06-20,Sexta-feira
Palmdale,CA,Light,20,6,01:00:00,2008-06-20,Sexta-feira
Santa Barbara,CA,Fireball,20,6,00:30:00,2008-06-20,Sexta-feira
Roanoke,VA,Other,19,6,23:35:00,2008-06-19,Quinta-feira
Washington,PA,Oval,19,6,22:45:00,2008-06-19,Quinta-feira
Arlington,MA,Light,19,6,22:00:00,2008-06-19,Quinta-feira
Johns Island,SC,Light,19,6,21:50:00,2008-06-19,Quinta-feira
San Francisco,CA,Triangle,19,6,21:30:00,2008-06-19,Quinta-feira
Barstow,CA,Oval,19,6,20:40:00,2008-06-19,Quinta-feira
Los Angeles,CA,Cigar,19,6,19:45:00,2008-06-19,Quinta-feira
Lancaster,PA,Cigar,19,6,18:18:00,2008-06-19,Quinta-feira
Fremont,CA,Other,19,6,17:00:00,2008-06-19,Quinta-feira
Rineyville,KY,Triangle,19,6,10:30:00,2008-06-19,Quinta-feira
Ventura,CA,Changing,19,6,00:30:00,2008-06-19,Quinta-feira
Chicago,IL,Light,19,6,00:30:00,2008-06-19,Quinta-feira
Maryville,MO,Cigar,18,6,23:15:00,2008-06-18,Quarta-feira
Ashland,OR,Light,18,6,23:00:00,2008-06-18,Quarta-feira
Cottage Grove,OR,Light,18,6,22:00:00,2008-06-18,Quarta-feira
Jacksonville,FL,Triangle,18,6,21:45:00,2008-06-18,Quarta-feira
Leland,IL,Oval,18,6,19:55:00,2008-06-18,Quarta-feira
Canonsburg,PA,Circle,18,6,18:30:00,2008-06-18,Quarta-feira
Norwalk,CA,Disk,18,6,18:20:00,2008-06-18,Quarta-feira
Norwalk,CA,Oval,18,6,18:20:00,2008-06-18,Quarta-feira
Park Ridge,IL,Disk,18,6,14:10:00,2008-06-18,Quarta-feira
La Crosse (east of),WI,Disk,18,6,04:35:00,2008-06-18,Quarta-feira
Vallejo,CA,Triangle,18,6,01:15:00,2008-06-18,Quarta-feira
Barnwell,SC,Rectangle,17,6,23:00:00,2008-06-17,Terça-feira
Park Ridge,IL,Triangle,17,6,22:15:00,2008-06-17,Terça-feira
Phoenix,AZ,Formation,17,6,22:03:00,2008-06-17,Terça-feira
West Haven,CT,Sphere,17,6,22:00:00,2008-06-17,Terça-feira
Osceola,IN,Oval,17,6,22:00:00,2008-06-17,Terça-feira
Clinton,NC,Fireball,17,6,21:31:00,2008-06-17,Terça-feira
Tucson,AZ,Triangle,17,6,21:30:00,2008-06-17,Terça-feira
Tucson,AZ,Triangle,17,6,21:30:00,2008-06-17,Terça-feira
Tucson,AZ,Disk,17,6,14:00:00,2008-06-17,Terça-feira
Calexico,CA,Triangle,17,6,12:30:00,2008-06-17,Terça-feira
Mesquite,NV,Disk,17,6,12:00:00,2008-06-17,Terça-feira
Snohomish,WA,Light,17,6,02:00:00,2008-06-17,Terça-feira
Sun City,CA,Fireball,16,6,22:00:00,2008-06-16,Segunda-feira
Greenwood,IN,Sphere,16,6,21:30:00,2008-06-16,Segunda-feira
Euharlee,GA,Disk,16,6,15:00:00,2008-06-16,Segunda-feira
Euharlee,GA,Changing,16,6,15:00:00,2008-06-16,Segunda-feira
Scott City/Chaffe (on Hwy. M),MO,Disk,16,6,08:25:00,2008-06-16,Segunda-feira
Orlando,FL,Light,16,6,05:45:00,2008-06-16,Segunda-feira
Great Bend,KS,Triangle,16,6,00:00:00,2008-06-16,Segunda-feira
New York City,NY,Disk,15,6,00:00:00,2008-06-15,Domingo
Bel Air,MD,Disk,15,6,23:30:00,2008-06-15,Domingo
Green Bay,WI,Circle,15,6,23:30:00,2008-06-15,Domingo
Chula Vista,CA,Rectangle,15,6,21:00:00,2008-06-15,Domingo
Cumberland,MD,Other,15,6,20:35:00,2008-06-15,Domingo
New Paltz,NY,Disk,15,6,19:30:00,2008-06-15,Domingo
Elko,NV,Light,15,6,18:00:00,2008-06-15,Domingo
York,PA,Rectangle,15,6,16:30:00,2008-06-15,Domingo
Williamstown,NJ,Fireball,15,6,10:30:00,2008-06-15,Domingo
Bellevue/Kirkland,WA,Triangle,15,6,00:30:00,2008-06-15,Domingo
Corona,CA,Fireball,15,6,00:00:00,2008-06-15,Domingo
Orange,CA,Flash,15,6,00:00:00,2008-06-15,Domingo
Edmonds,WA,Circle,14,6,23:50:00,2008-06-14,Sábado
San Bernardino,CA,Circle,14,6,23:50:00,2008-06-14,Sábado
Castaic,CA,Sphere,14,6,23:50:00,2008-06-14,Sábado
Mountlake Terrace,WA,Fireball,14,6,23:40:00,2008-06-14,Sábado
Los Angeles,CA,Fireball,14,6,23:30:00,2008-06-14,Sábado
Elko,NV,Light,14,6,23:05:00,2008-06-14,Sábado
Elko,NV,Light,14,6,23:00:00,2008-06-14,Sábado
Pacific Palisades,CA,Flash,14,6,22:45:00,2008-06-14,Sábado
Peotone,IL,Light,14,6,22:40:00,2008-06-14,Sábado
Highlands Ranch,CO,Fireball,14,6,20:50:00,2008-06-14,Sábado
Batesville,IN,Circle,14,6,20:15:00,2008-06-14,Sábado
Panorama City,CA,Circle,14,6,17:40:00,2008-06-14,Sábado
Sedona,AZ,Light,14,6,14:00:00,2008-06-14,Sábado
New Braunfels,TX,Triangle,14,6,11:00:00,2008-06-14,Sábado
New Braunfels,TX,Triangle,14,6,11:00:00,2008-06-14,Sábado
Attica,MI,Circle,14,6,10:30:00,2008-06-14,Sábado
Apple Valley,MN,Light,14,6,08:43:00,2008-06-14,Sábado
Sierra Nevada (Gross Ridge area),CA,Circle,14,6,03:00:00,2008-06-14,Sábado
Munster,IN,Sphere,14,6,02:30:00,2008-06-14,Sábado
Edison,NJ,Disk,14,6,01:00:00,2008-06-14,Sábado
pjs,NY,Light,14,6,01:00:00,2008-06-14,Sábado
Bellevue,WA,Light,14,6,00:36:00,2008-06-14,Sábado
Waco,TX,Other,14,6,00:24:00,2008-06-14,Sábado
Cypress,CA,Fireball,14,6,00:00:00,2008-06-14,Sábado
Van Nuys,CA,Formation,14,6,00:00:00,2008-06-14,Sábado
Harrington,WA,Oval,13,6,23:10:00,2008-06-13,Sexta-feira
Attica,MI,Oval,13,6,22:30:00,2008-06-13,Sexta-feira
Tulsa,OK,Light,13,6,22:20:00,2008-06-13,Sexta-feira
Honolulu,HI,Light,13,6,21:30:00,2008-06-13,Sexta-feira
Statesville,NC,Triangle,13,6,17:00:00,2008-06-13,Sexta-feira
