City,State,Shape,Sight_day,Sight_month,Sight_time,Sight_date,Sight_weekday
Mount Vernon,WA,Triangle,21,12,02:10:00,2012-12-21,Sexta-feira
Yelm,WA,Oval,20,12,21:40:00,2012-12-20,Quinta-feira
Goldendale,WA,Light,20,12,01:00:00,2012-12-20,Quinta-feira
Long Beach,WA,Fireball,16,12,04:00:00,2012-12-16,Domingo
Kelso,WA,Light,12,12,17:30:00,2012-12-12,Quarta-feira
Medical Lake,WA,Light,8,12,23:45:00,2012-12-08,Sábado
Spokane Valley,WA,Changing,8,12,20:45:00,2012-12-08,Sábado
Spokane Valley,WA,Changing,8,12,20:45:00,2012-12-08,Sábado
Spokane Valley,WA,Fireball,8,12,20:45:00,2012-12-08,Sábado
Renton,WA,Fireball,6,12,23:40:00,2012-12-06,Quinta-feira
Tumwater,WA,Oval,6,12,20:18:00,2012-12-06,Quinta-feira
Renton,WA,Fireball,5,12,06:15:00,2012-12-05,Quarta-feira
Seattle,WA,Oval,1,12,11:35:00,2012-12-01,Sábado
Puyallup,WA,Changing,31,1,12:00:00,2013-01-31,Quinta-feira
Kelso,WA,Other,27,1,21:00:00,2013-01-27,Domingo
Kelso,WA,Circle,24,1,20:00:00,2013-01-24,Quinta-feira
Kennewick,WA,Oval,23,1,07:15:00,2013-01-23,Quarta-feira
Orting,WA,Light,16,1,20:04:00,2013-01-16,Quarta-feira
Issaquah,WA,Other,16,1,16:00:00,2013-01-16,Quarta-feira
Goldendale,WA,Fireball,15,1,20:00:00,2013-01-15,Terça-feira
Olympia,WA,Fireball,15,1,05:30:00,2013-01-15,Terça-feira
Vancouver,WA,Circle,12,1,05:45:00,2013-01-12,Sábado
Seattle,WA,Circle,5,1,06:10:00,2013-01-05,Sábado
Davenport,WA,Triangle,3,1,21:12:00,2013-01-03,Quinta-feira
Seattle,WA,Light,2,1,01:45:00,2013-01-02,Quarta-feira
Seattle (Ballard neighborhood),WA,Light,1,1,02:45:00,2013-01-01,Terça-feira
Kalaloch,WA,Light,1,1,01:00:00,2013-01-01,Terça-feira
Bellingham,WA,Disk,1,1,00:00:00,2013-01-01,Terça-feira
Bellingham,WA,Oval,28,2,10:00:00,2013-02-28,Quinta-feira
Olympia,WA,Light,20,2,19:15:00,2013-02-20,Quarta-feira
Spokane County,WA,Fireball,18,2,21:00:00,2013-02-18,Segunda-feira
Bellingham,WA,Fireball,16,2,18:45:00,2013-02-16,Sábado
Seattle,WA,Circle,15,2,20:15:00,2013-02-15,Sexta-feira
Spokane,WA,Sphere,14,2,16:00:00,2013-02-14,Quinta-feira
Seattle,WA,Fireball,9,2,22:55:00,2013-02-09,Sábado
Edmonds,WA,Other,8,2,22:20:00,2013-02-08,Sexta-feira
Bellevue,WA,Sphere,7,2,20:56:00,2013-02-07,Quinta-feira
Spokane Valley,WA,Sphere,5,2,16:30:00,2013-02-05,Terça-feira
Lakewood,WA,Fireball,30,3,20:57:00,2013-03-30,Sábado
Everett,WA,Changing,30,3,18:45:00,2013-03-30,Sábado
Seattle,WA,Circle,23,3,22:34:00,2013-03-23,Sábado
Yakima,WA,Changing,23,3,18:18:00,2013-03-23,Sábado
Bremerton,WA,Light,20,3,21:10:00,2013-03-20,Quarta-feira
Bellingham,WA,Fireball,20,3,20:45:00,2013-03-20,Quarta-feira
Marysville,WA,Oval,17,3,00:00:00,2013-03-17,Domingo
Yelm,WA,Light,12,3,00:00:00,2013-03-12,Terça-feira
Tacoma,WA,Fireball,10,3,02:00:00,2013-03-10,Domingo
Seattle,WA,Fireball,9,3,01:08:00,2013-03-09,Sábado
Spokane,WA,Formation,8,3,21:00:00,2013-03-08,Sexta-feira
Snoqualmie,WA,Light,8,3,18:40:00,2013-03-08,Sexta-feira
Bellingham,WA,Circle,7,3,21:00:00,2013-03-07,Quinta-feira
Wenatchee,WA,Flash,7,3,11:11:00,2013-03-07,Quinta-feira
Seattle,WA,Fireball,2,3,22:17:00,2013-03-02,Sábado
Selleck,WA,Fireball,27,4,20:45:00,2013-04-27,Sábado
Kelso,WA,Circle,27,4,02:00:00,2013-04-27,Sábado
Lacey,WA,Light,26,4,23:27:00,2013-04-26,Sexta-feira
Lacey,WA,Sphere,26,4,23:27:00,2013-04-26,Sexta-feira
Olalla,WA,Sphere,25,4,21:30:00,2013-04-25,Quinta-feira
Monroe,WA,Formation,24,4,20:20:00,2013-04-24,Quarta-feira
Rochester,WA,Light,24,4,02:45:00,2013-04-24,Quarta-feira
Kahlotus,WA,Fireball,16,4,22:00:00,2013-04-16,Terça-feira
Everett,WA,Fireball,15,4,23:00:00,2013-04-15,Segunda-feira
Kenmore,WA,Light,13,4,21:00:00,2013-04-13,Sábado
Clarkston,WA,Light,8,4,23:00:00,2013-04-08,Segunda-feira
Pullman,WA,Light,8,4,20:00:00,2013-04-08,Segunda-feira
Sequim,WA,Fireball,7,4,01:28:00,2013-04-07,Domingo
Seattle,WA,Sphere,4,4,00:30:00,2013-04-04,Quinta-feira
Fife,WA,Light,1,4,21:57:00,2013-04-01,Segunda-feira
Vancouver,WA,Circle,31,5,22:15:00,2013-05-31,Sexta-feira
Kent,WA,Sphere,26,5,20:30:00,2013-05-26,Domingo
Olympia,WA,Fireball,21,5,21:45:00,2013-05-21,Terça-feira
Puyallup,WA,Fireball,18,5,23:00:00,2013-05-18,Sábado
Bellingham,WA,Formation,18,5,20:10:00,2013-05-18,Sábado
Spokane,WA,Circle,12,5,00:10:00,2013-05-12,Domingo
Federal Way,WA,Fireball,6,5,23:26:00,2013-05-06,Segunda-feira
Auburn,WA,Sphere,5,5,22:00:00,2013-05-05,Domingo
Burlington,WA,Sphere,3,5,21:45:00,2013-05-03,Sexta-feira
Seattle,WA,Other,3,5,01:05:00,2013-05-03,Sexta-feira
Edmonds,WA,Light,29,6,22:10:00,2013-06-29,Sábado
Gig Harbor,WA,Disk,29,6,15:00:00,2013-06-29,Sábado
Seattle,WA,Other,28,6,13:25:00,2013-06-28,Sexta-feira
Seattle,WA,Light,27,6,23:00:00,2013-06-27,Quinta-feira
Poulsbo,WA,Oval,22,6,21:30:00,2013-06-22,Sábado
Fort Flagler State Park,WA,Disk,22,6,16:00:00,2013-06-22,Sábado
Chehalis,WA,Oval,22,6,01:05:00,2013-06-22,Sábado
Tacoma,WA,Fireball,21,6,01:21:00,2013-06-21,Sexta-feira
Issaquah,WA,Other,15,6,23:30:00,2013-06-15,Sábado
Spokane,WA,Fireball,15,6,22:30:00,2013-06-15,Sábado
Grandview,WA,Sphere,15,6,22:25:00,2013-06-15,Sábado
Maple Falls,WA,Circle,12,6,22:15:00,2013-06-12,Quarta-feira
Edmonds,WA,Changing,12,6,15:52:00,2013-06-12,Quarta-feira
Coeur d'Alene Mountains,WA,Other,7,6,22:30:00,2013-06-07,Sexta-feira
Mount Vernon,WA,Light,6,6,23:20:00,2013-06-06,Quinta-feira
Bellevue,WA,Light,4,6,23:30:00,2013-06-04,Terça-feira
Kirkland,WA,Light,4,6,23:30:00,2013-06-04,Terça-feira
Bellevue,WA,Sphere,4,6,10:40:00,2013-06-04,Terça-feira
Maple Valley,WA,Sphere,2,6,00:10:00,2013-06-02,Domingo
Vancouver,WA,Sphere,30,7,22:45:00,2013-07-30,Terça-feira
Sammamish,WA,Oval,29,7,23:45:00,2013-07-29,Segunda-feira
Tacoma (northeast area),WA,Sphere,29,7,21:45:00,2013-07-29,Segunda-feira
Vancouver,WA,Disk,29,7,21:40:00,2013-07-29,Segunda-feira
Vancouver,WA,Circle,29,7,21:40:00,2013-07-29,Segunda-feira
Ferndale,WA,Disk,27,7,23:35:00,2013-07-27,Sábado
Lakewood,WA,Light,24,7,23:00:00,2013-07-24,Quarta-feira
Wenatchee,WA,Triangle,23,7,22:40:00,2013-07-23,Terça-feira
Seattle,WA,Oval,22,7,20:50:00,2013-07-22,Segunda-feira
Pacific,WA,Fireball,21,7,22:50:00,2013-07-21,Domingo
Lynden,WA,Fireball,21,7,22:20:00,2013-07-21,Domingo
Seattle,WA,Circle,20,7,22:02:00,2013-07-20,Sábado
Pasco,WA,Light,20,7,00:00:00,2013-07-20,Sábado
Seattle,WA,Light,19,7,23:01:00,2013-07-19,Sexta-feira
Mukilteo,WA,Disk,19,7,12:55:00,2013-07-19,Sexta-feira
Seattle,WA,Rectangle,18,7,22:45:00,2013-07-18,Quinta-feira
Washougal,WA,Light,14,7,22:57:00,2013-07-14,Domingo
Shelton,WA,Cigar,13,7,22:00:00,2013-07-13,Sábado
Ellensburg,WA,Sphere,13,7,17:00:00,2013-07-13,Sábado
Bellingham,WA,Triangle,12,7,23:45:00,2013-07-12,Sexta-feira
Auburn,WA,Sphere,12,7,23:35:00,2013-07-12,Sexta-feira
Seattle,WA,Light,8,7,22:55:00,2013-07-08,Segunda-feira
Battle Ground,WA,Disk,7,7,23:30:00,2013-07-07,Domingo
Port Angeles,WA,Triangle,6,7,23:00:00,2013-07-06,Sábado
Bremerton,WA,Oval,6,7,22:00:00,2013-07-06,Sábado
Marysville,WA,Disk,6,7,18:00:00,2013-07-06,Sábado
Puyallup,WA,Sphere,6,7,16:30:00,2013-07-06,Sábado
Spokane,WA,Fireball,5,7,22:25:00,2013-07-05,Sexta-feira
Chelan,WA,Light,5,7,22:00:00,2013-07-05,Sexta-feira
Medical Lake,WA,Sphere,5,7,00:15:00,2013-07-05,Sexta-feira
Port Angeles,WA,Sphere,5,7,00:10:00,2013-07-05,Sexta-feira
Bremerton,WA,Light,4,7,23:30:00,2013-07-04,Quinta-feira
Bremerton,WA,Oval,4,7,23:30:00,2013-07-04,Quinta-feira
Bellingham,WA,Sphere,4,7,23:30:00,2013-07-04,Quinta-feira
Kirkland,WA,Flash,4,7,23:15:00,2013-07-04,Quinta-feira
Everett,WA,Triangle,4,7,23:00:00,2013-07-04,Quinta-feira
Lynnwood,WA,Fireball,4,7,23:00:00,2013-07-04,Quinta-feira
Everett,WA,Triangle,4,7,23:00:00,2013-07-04,Quinta-feira
Spanaway,WA,Fireball,4,7,23:00:00,2013-07-04,Quinta-feira
Carbonado,WA,Sphere,4,7,22:54:00,2013-07-04,Quinta-feira
Snohomish,WA,Other,4,7,22:30:00,2013-07-04,Quinta-feira
Auburn,WA,Light,4,7,22:15:00,2013-07-04,Quinta-feira
Auburn,WA,Circle,4,7,22:07:00,2013-07-04,Quinta-feira
Mukilteo,WA,Oval,4,7,22:00:00,2013-07-04,Quinta-feira
Freeland,WA,Sphere,4,7,21:00:00,2013-07-04,Quinta-feira
Bremerton,WA,Circle,4,7,17:00:00,2013-07-04,Quinta-feira
Walla Walla,WA,Sphere,3,7,21:15:00,2013-07-03,Quarta-feira
Tumwater,WA,Flash,3,7,03:16:00,2013-07-03,Quarta-feira
University Place,WA,Triangle,2,7,04:21:00,2013-07-02,Terça-feira
Seattle,WA,Sphere,1,7,20:00:00,2013-07-01,Segunda-feira
Takoma,WA,Disk,31,8,23:30:00,2013-08-31,Sábado
Seattle (West Seattle/SeaTac),WA,Fireball,28,8,20:45:00,2013-08-28,Quarta-feira
Garfield,WA,Oval,27,8,21:10:00,2013-08-27,Terça-feira
Yakima,WA,Light,25,8,04:30:00,2013-08-25,Domingo
Ilwaco,WA,Fireball,24,8,23:00:00,2013-08-24,Sábado
Tacoma,WA,Light,24,8,22:00:00,2013-08-24,Sábado
Silverdale,WA,Light,24,8,20:58:00,2013-08-24,Sábado
Gig Harbor,WA,Triangle,22,8,20:45:00,2013-08-22,Quinta-feira
Kennewick,WA,Cigar,21,8,14:15:00,2013-08-21,Quarta-feira
Silverdale,WA,Light,20,8,21:10:00,2013-08-20,Terça-feira
Tacoma,WA,Fireball,20,8,20:45:00,2013-08-20,Terça-feira
Tacoma,WA,Fireball,20,8,20:45:00,2013-08-20,Terça-feira
Rochester,WA,Circle,19,8,21:02:00,2013-08-19,Segunda-feira
Trout Lake,WA,Light,18,8,22:18:00,2013-08-18,Domingo
Tacoma (northeast of),WA,Fireball,18,8,21:08:00,2013-08-18,Domingo
Rochester,WA,Circle,18,8,20:56:00,2013-08-18,Domingo
Centralia,WA,Light,18,8,19:30:00,2013-08-18,Domingo
Seattle/Kirkland,WA,Formation,17,8,21:09:00,2013-08-17,Sábado
Mabton,WA,Light,17,8,10:00:00,2013-08-17,Sábado
Manson,WA,Circle,16,8,22:20:00,2013-08-16,Sexta-feira
Grandview,WA,Light,16,8,10:50:00,2013-08-16,Sexta-feira
Forks,WA,Light,15,8,22:55:00,2013-08-15,Quinta-feira
Rochester,WA,Flash,14,8,00:30:00,2013-08-14,Quarta-feira
Redmond,WA,Light,13,8,22:30:00,2013-08-13,Terça-feira
Vancouver,WA,Light,13,8,21:45:00,2013-08-13,Terça-feira
East Wenatchee,WA,Triangle,13,8,03:00:00,2013-08-13,Terça-feira
Everett,WA,Oval,12,8,00:00:00,2013-08-12,Segunda-feira
Federal Way,WA,Light,12,8,23:20:00,2013-08-12,Segunda-feira
Rochester,WA,Circle,12,8,21:15:00,2013-08-12,Segunda-feira
Walla Walla,WA,Circle,12,8,00:00:00,2013-08-12,Segunda-feira
Yakima,WA,Circle,10,8,09:30:00,2013-08-10,Sábado
Seattle,WA,Light,10,8,03:30:00,2013-08-10,Sábado
Bellingham,WA,Flash,10,8,01:00:00,2013-08-10,Sábado
Battle Ground,WA,Fireball,9,8,21:15:00,2013-08-09,Sexta-feira
Wenatchee,WA,Light,9,8,00:00:00,2013-08-09,Sexta-feira
Redmond,WA,Light,8,8,23:30:00,2013-08-08,Quinta-feira
Ferndale,WA,Light,8,8,22:00:00,2013-08-08,Quinta-feira
Everett,WA,Other,8,8,21:18:00,2013-08-08,Quinta-feira
Redmond,WA,Light,8,8,21:15:00,2013-08-08,Quinta-feira
North Spokane,WA,Sphere,8,8,21:00:00,2013-08-08,Quinta-feira
Woodland,WA,Fireball,8,8,00:10:00,2013-08-08,Quinta-feira
Seattle,WA,Circle,7,8,22:25:00,2013-08-07,Quarta-feira
Harrison,WA,Light,7,8,10:00:00,2013-08-07,Quarta-feira
Clarkston,WA,Light,6,8,21:10:00,2013-08-06,Terça-feira
Shoreline,WA,Oval,5,8,22:05:00,2013-08-05,Segunda-feira
Grapeview,WA,Other,3,8,21:30:00,2013-08-03,Sábado
Everett,WA,Sphere,2,8,21:31:00,2013-08-02,Sexta-feira
Goldendale,WA,Cigar,1,8,15:00:00,2013-08-01,Quinta-feira
Eatonville,WA,Disk,29,9,00:00:00,2013-09-29,Domingo
Kennewick,WA,Changing,27,9,00:00:00,2013-09-27,Sexta-feira
Blaine,WA,Light,26,9,04:26:00,2013-09-26,Quinta-feira
Redmond,WA,Formation,25,9,20:04:00,2013-09-25,Quarta-feira
Olympia,WA,Fireball,20,9,04:40:00,2013-09-20,Sexta-feira
Auburn,WA,Circle,19,9,21:23:00,2013-09-19,Quinta-feira
Sequim,WA,Light,19,9,20:10:00,2013-09-19,Quinta-feira
Everett,WA,Fireball,18,9,22:00:00,2013-09-18,Quarta-feira
Seattle,WA,Light,18,9,21:30:00,2013-09-18,Quarta-feira
Silverdale,WA,Light,18,9,21:00:00,2013-09-18,Quarta-feira
Rochester,WA,Circle,18,9,17:42:00,2013-09-18,Quarta-feira
Vancouver,WA,Triangle,15,9,00:45:00,2013-09-15,Domingo
Seattle,WA,Fireball,14,9,20:00:00,2013-09-14,Sábado
Tacoma,WA,Light,12,9,21:30:00,2013-09-12,Quinta-feira
Tacoma,WA,Triangle,12,9,20:30:00,2013-09-12,Quinta-feira
Everett,WA,Fireball,8,9,23:15:00,2013-09-08,Domingo
Silveradale,WA,Sphere,8,9,21:15:00,2013-09-08,Domingo
Birch Bay,WA,Light,8,9,00:30:00,2013-09-08,Domingo
Renton,WA,Fireball,7,9,23:00:00,2013-09-07,Sábado
Dayton,WA,Circle,7,9,21:00:00,2013-09-07,Sábado
Everett,WA,Triangle,5,9,21:00:00,2013-09-05,Quinta-feira
Everett,WA,Fireball,2,9,22:45:00,2013-09-02,Segunda-feira
Everett,WA,Light,1,9,22:15:00,2013-09-01,Domingo
East Wenatchee,WA,Light,31,10,22:13:00,2013-10-31,Quinta-feira
Walla Walla,WA,Light,30,10,06:05:00,2013-10-30,Quarta-feira
Kelso,WA,Light,30,10,05:58:00,2013-10-30,Quarta-feira
Richland,WA,Light,30,10,05:58:00,2013-10-30,Quarta-feira
Kingston,WA,Flash,28,10,20:17:00,2013-10-28,Segunda-feira
Graham,WA,Disk,28,10,18:30:00,2013-10-28,Segunda-feira
Spokane,WA,Rectangle,26,10,17:30:00,2013-10-26,Sábado
Bellingham,WA,Light,24,10,16:00:00,2013-10-24,Quinta-feira
Silverdale,WA,Light,23,10,20:58:00,2013-10-23,Quarta-feira
Toutle,WA,Light,23,10,20:00:00,2013-10-23,Quarta-feira
Bellingham,WA,Light,23,10,18:05:00,2013-10-23,Quarta-feira
Davenport,WA,Circle,22,10,23:30:00,2013-10-22,Terça-feira
Chelan,WA,Oval,22,10,21:00:00,2013-10-22,Terça-feira
Wenatchee,WA,Oval,22,10,07:30:00,2013-10-22,Terça-feira
Kennewick,WA,Light,20,10,21:00:00,2013-10-20,Domingo
Spokane,WA,Flash,20,10,18:57:00,2013-10-20,Domingo
Pullman,WA,Light,18,10,17:30:00,2013-10-18,Sexta-feira
Silverdale,WA,Light,17,10,21:00:00,2013-10-17,Quinta-feira
Colville,WA,Light,17,10,20:00:00,2013-10-17,Quinta-feira
Blaine,WA,Disk,15,10,21:45:00,2013-10-15,Terça-feira
Silverdale,WA,Light,13,10,20:59:00,2013-10-13,Domingo
Spokane,WA,Flash,13,10,19:47:00,2013-10-13,Domingo
Kent,WA,Triangle,9,10,23:30:00,2013-10-09,Quarta-feira
Snohomish,WA,Light,7,10,06:30:00,2013-10-07,Segunda-feira
Bremerton,WA,Other,6,10,21:10:00,2013-10-06,Domingo
Manson,WA,Light,6,10,20:00:00,2013-10-06,Domingo
Eastsound,WA,Formation,6,10,15:20:00,2013-10-06,Domingo
Spokane,WA,Sphere,5,10,21:00:00,2013-10-05,Sábado
Spokane,WA,Sphere,5,10,20:45:00,2013-10-05,Sábado
Seattle,WA,Oval,4,10,22:20:00,2013-10-04,Sexta-feira
Clinton,WA,Sphere,4,10,20:55:00,2013-10-04,Sexta-feira
Harrington,WA,Light,3,10,21:23:00,2013-10-03,Quinta-feira
Kennewick,WA,Triangle,29,11,18:15:00,2013-11-29,Sexta-feira
Fairwood,WA,Triangle,28,11,18:40:00,2013-11-28,Quinta-feira
Lake Stevens,WA,Changing,24,11,18:26:00,2013-11-24,Domingo
Spokane,WA,Light,23,11,19:15:00,2013-11-23,Sábado
Spokane,WA,Light,23,11,19:15:00,2013-11-23,Sábado
Anacortes,WA,Light,22,11,06:20:00,2013-11-22,Sexta-feira
Monroe,WA,Fireball,21,11,21:00:00,2013-11-21,Quinta-feira
Tacoma,WA,Disk,20,11,21:15:00,2013-11-20,Quarta-feira
Benton City,WA,Flash,20,11,05:45:00,2013-11-20,Quarta-feira
Enumclaw,WA,Fireball,15,11,06:52:00,2013-11-15,Sexta-feira
Sammamish,WA,Triangle,13,11,01:21:00,2013-11-13,Quarta-feira
Granite Falls,WA,Circle,13,11,00:00:00,2013-11-13,Quarta-feira
Eastsound,WA,Oval,12,11,20:00:00,2013-11-12,Terça-feira
Port Townsend,WA,Oval,11,11,15:45:00,2013-11-11,Segunda-feira
Graham,WA,Fireball,10,11,18:25:00,2013-11-10,Domingo
Vancouver,WA,Oval,9,11,23:05:00,2013-11-09,Sábado
Lacey,WA,Formation,3,11,16:30:00,2013-11-03,Domingo
Bonney Lake,WA,Light,3,11,06:30:00,2013-11-03,Domingo
Naches,WA,Flash,2,11,07:00:00,2013-11-02,Sábado
Woodland,WA,Circle,2,11,06:40:00,2013-11-02,Sábado
Gig Harbor,WA,Light,1,11,22:20:00,2013-11-01,Sexta-feira
Liberty Lake,WA,Circle,1,11,17:30:00,2013-11-01,Sexta-feira
North Seattle,WA,Other,31,12,21:20:00,2013-12-31,Terça-feira
Newman Lake,WA,Fireball,31,12,20:30:00,2013-12-31,Terça-feira
Selah,WA,Fireball,31,12,19:54:00,2013-12-31,Terça-feira
Clarkston,WA,Fireball,31,12,19:01:00,2013-12-31,Terça-feira
Port Orchard,WA,Triangle,30,12,21:00:00,2013-12-30,Segunda-feira
Woodinville,WA,Rectangle,30,12,02:30:00,2013-12-30,Segunda-feira
Plain,WA,Circle,29,12,23:45:00,2013-12-29,Domingo
Port Townsend,WA,Other,29,12,21:33:00,2013-12-29,Domingo
Puyallup,WA,Other,26,12,17:05:00,2013-12-26,Quinta-feira
Seattle,WA,Sphere,24,12,20:40:00,2013-12-24,Terça-feira
Pullman,WA,Circle,24,12,20:15:00,2013-12-24,Terça-feira
Bellingham,WA,Disk,24,12,13:30:00,2013-12-24,Terça-feira
Toledo,WA,Light,23,12,21:38:00,2013-12-23,Segunda-feira
Seattle,WA,Oval,21,12,18:43:00,2013-12-21,Sábado
Lacey,WA,Oval,19,12,20:30:00,2013-12-19,Quinta-feira
Coupeville,WA,Sphere,16,12,21:00:00,2013-12-16,Segunda-feira
Port Orchard,WA,Fireball,8,12,22:46:00,2013-12-08,Domingo
Olympia,WA,Other,7,12,16:00:00,2013-12-07,Sábado
Vancouver,WA,Circle,5,12,20:00:00,2013-12-05,Quinta-feira
Kent,WA,Fireball,2,12,19:20:00,2013-12-02,Segunda-feira
Bellingham,WA,Light,1,12,22:00:00,2013-12-01,Domingo
Lynden,WA,Other,30,1,21:03:00,2014-01-30,Quinta-feira
Longview,WA,Fireball,27,1,17:35:00,2014-01-27,Segunda-feira
Seattle,WA,Fireball,27,1,07:00:00,2014-01-27,Segunda-feira
Kelso,WA,Fireball,26,1,17:15:00,2014-01-26,Domingo
Lynden,WA,Flash,26,1,02:20:00,2014-01-26,Domingo
Kent,WA,Changing,25,1,19:30:00,2014-01-25,Sábado
Seattle,WA,Light,24,1,21:30:00,2014-01-24,Sexta-feira
Kelso,WA,Formation,24,1,20:05:00,2014-01-24,Sexta-feira
Seattle,WA,Light,24,1,19:00:00,2014-01-24,Sexta-feira
Kelso,WA,Sphere,24,1,18:00:00,2014-01-24,Sexta-feira
Spokane Valley,WA,Light,24,1,17:15:00,2014-01-24,Sexta-feira
Longview,WA,Light,22,1,18:30:00,2014-01-22,Quarta-feira
Lynnwood,WA,Fireball,21,1,05:30:00,2014-01-21,Terça-feira
Carnation,WA,Triangle,20,1,21:13:00,2014-01-20,Segunda-feira
Spokane,WA,Triangle,20,1,03:23:00,2014-01-20,Segunda-feira
Tacoma,WA,Light,18,1,23:39:00,2014-01-18,Sábado
Lacey,WA,Formation,17,1,18:30:00,2014-01-17,Sexta-feira
Shoreline,WA,Other,16,1,01:00:00,2014-01-16,Quinta-feira
Seattle (Shoreline district),WA,Light,14,1,21:27:00,2014-01-14,Terça-feira
Inchelium,WA,Triangle,12,1,21:05:00,2014-01-12,Domingo
Mountlake Terrace,WA,Light,11,1,00:00:00,2014-01-11,Sábado
Spokane,WA,Sphere,5,1,12:00:00,2014-01-05,Domingo
Tacoma (Port of),WA,Other,4,1,21:15:00,2014-01-04,Sábado
Auburn,WA,Light,2,1,00:00:00,2014-01-02,Quinta-feira
Olympia,WA,Other,2,1,00:00:00,2014-01-02,Quinta-feira
Cle Elum,WA,Other,1,1,23:00:00,2014-01-01,Quarta-feira
Spokane,WA,Light,1,1,21:30:00,2014-01-01,Quarta-feira
Spokane Valley,WA,Formation,1,1,00:05:00,2014-01-01,Quarta-feira
Sequim,WA,Other,1,1,00:00:00,2014-01-01,Quarta-feira
Wenatchee,WA,Oval,1,1,00:00:00,2014-01-01,Quarta-feira
Vancouver,WA,Light,28,2,22:45:00,2014-02-28,Sexta-feira
Ocean Shores,WA,Light,28,2,09:35:00,2014-02-28,Sexta-feira
Seattle,WA,Triangle,26,2,13:00:00,2014-02-26,Quarta-feira
Sequim,WA,Changing,15,2,23:45:00,2014-02-15,Sábado
Kirkland,WA,Circle,14,2,22:08:00,2014-02-14,Sexta-feira
Monroe,WA,Light,13,2,21:00:00,2014-02-13,Quinta-feira
Tonasket,WA,Cigar,7,2,18:06:00,2014-02-07,Sexta-feira
Veradale,WA,Triangle,7,2,17:18:00,2014-02-07,Sexta-feira
Spokane,WA,Sphere,5,2,15:20:00,2014-02-05,Quarta-feira
Spokane,WA,Disk,5,2,02:00:00,2014-02-05,Quarta-feira
Puyallup,WA,Sphere,4,2,00:00:00,2014-02-04,Terça-feira
Auburn,WA,Light,2,2,19:10:00,2014-02-02,Domingo
Kent,WA,Sphere,1,2,19:00:00,2014-02-01,Sábado
Seattle,WA,Light,31,3,23:15:00,2014-03-31,Segunda-feira
Bellingham,WA,Circle,31,3,00:57:00,2014-03-31,Segunda-feira
Sumner,WA,Light,30,3,20:30:00,2014-03-30,Domingo
Seattle,WA,Light,27,3,01:45:00,2014-03-27,Quinta-feira
Nine Mile Falls,WA,Triangle,25,3,21:10:00,2014-03-25,Terça-feira
Mount Vernon,WA,Changing,22,3,13:00:00,2014-03-22,Sábado
Kirkland,WA,Circle,21,3,22:00:00,2014-03-21,Sexta-feira
University Place/Fircrest,WA,Circle,21,3,19:55:00,2014-03-21,Sexta-feira
Clarkston,WA,Light,20,3,19:50:00,2014-03-20,Quinta-feira
Issaquah,WA,Rectangle,19,3,23:30:00,2014-03-19,Quarta-feira
Vancouver,WA,Light,15,3,00:00:00,2014-03-15,Sábado
Bremerton,WA,Sphere,13,3,21:00:00,2014-03-13,Quinta-feira
Seattle,WA,Fireball,13,3,03:30:00,2014-03-13,Quinta-feira
Camas,WA,Light,12,3,02:00:00,2014-03-12,Quarta-feira
Puyallup,WA,Other,9,3,21:30:00,2014-03-09,Domingo
Everett/Snohomish,WA,Triangle,8,3,03:00:00,2014-03-08,Sábado
Yakima,WA,Other,7,3,21:05:00,2014-03-07,Sexta-feira
Wenatchee,WA,Circle,6,3,05:30:00,2014-03-06,Quinta-feira
South Bend,WA,Light,1,3,20:00:00,2014-03-01,Sábado
Camano Island,WA,Fireball,30,4,21:44:00,2014-04-30,Quarta-feira
Bellingham,WA,Light,27,4,23:00:00,2014-04-27,Domingo
Deer Park,WA,Sphere,27,4,22:34:00,2014-04-27,Domingo
Kenmore,WA,Light,27,4,21:05:00,2014-04-27,Domingo
Kenmore,WA,Light,27,4,21:05:00,2014-04-27,Domingo
Kenmore,WA,Formation,27,4,21:05:00,2014-04-27,Domingo
Kenmore,WA,Light,27,4,21:00:00,2014-04-27,Domingo
Kenmore,WA,Circle,27,4,21:00:00,2014-04-27,Domingo
Shoreline,WA,Light,27,4,21:00:00,2014-04-27,Domingo
Kenmore,WA,Fireball,27,4,20:30:00,2014-04-27,Domingo
Zillah,WA,Flash,25,4,18:30:00,2014-04-25,Sexta-feira
Seattle,WA,Formation,20,4,22:50:00,2014-04-20,Domingo
Seattle,WA,Light,20,4,20:00:00,2014-04-20,Domingo
Bellingham,WA,Light,18,4,22:10:00,2014-04-18,Sexta-feira
Shelton,WA,Light,18,4,22:00:00,2014-04-18,Sexta-feira
Sumner,WA,Formation,18,4,20:50:00,2014-04-18,Sexta-feira
Tieton,WA,Circle,18,4,20:00:00,2014-04-18,Sexta-feira
Vancouver,WA,Changing,14,4,23:00:00,2014-04-14,Segunda-feira
Burlington,WA,Formation,14,4,23:00:00,2014-04-14,Segunda-feira
Snoqualmie Pass,WA,Triangle,13,4,12:00:00,2014-04-13,Domingo
Tacoma,WA,Circle,11,4,00:30:00,2014-04-11,Sexta-feira
Spanaway,WA,Light,10,4,22:45:00,2014-04-10,Quinta-feira
Tacoma,WA,Light,10,4,22:30:00,2014-04-10,Quinta-feira
Blaine,WA,Sphere,8,4,21:30:00,2014-04-08,Terça-feira
Des Moines,WA,Disk,3,4,20:08:00,2014-04-03,Quinta-feira
